Product,RowId,Unit,PackageType,ContentQty,X,Y,Z,Weight
350200,523892,0,1,1,14,6,35,0.74
350200,580338,1,1,20,36,29,69,16.2
350206,523899,0,1,1,17.9,5.4,47,0.864
350206,697913,1,1,14,49,37,38,12.64
350261,523956,0,1,1,8.4,9.6,10.5,0.222
350261,543304,1,1,30,43,29,31,8.45
350315,524012,0,1,1,14,7.8,28.2,0.802
350315,549827,1,1,25,50,23.5,34,21.8
350319,524016,0,1,1,12.2,1.5,8.9,0.01
350369,524076,0,1,1,5,1.3,3.5,0.02
350646,524495,0,1,1,8.3,2.9,14.3,0.152
350646,538223,1,1,40,44.1,15.4,30.8,6.83
350647,524496,0,1,1,14.4,3,8.4,0.114
350647,532405,1,1,40,44,14,31,5.53
350648,524497,0,1,1,8.3,3,14.4,0.116
350648,532406,1,1,40,44.7,15.6,30.9,5.356
350649,524498,0,1,1,8.3,2.9,14.4,0.116
350649,532407,1,1,40,44.3,15.4,31.1,5.376
350650,524499,0,1,1,19.1,3.7,14.1,0.132
350650,533544,1,1,10,37.2,15.6,20.2,1.456
350651,524500,0,1,1,19.2,3.7,14.2,0.102
350651,549837,1,1,10,37.2,15.6,19.9,1.176
350652,524501,0,1,1,14.1,3.8,19.2,0.104
350652,549839,1,1,10,37.2,15.7,20.1,1.184
350653,524502,0,1,1,14.1,3.8,19.2,0.102
350653,544419,1,1,10,37.8,15.9,20,1.178
350654,524503,0,1,1,14,3.7,19.2,0.106
350654,533548,1,1,10,37.3,15.7,20,1.154
350655,524504,0,1,1,14.1,3.6,19.1,0.094
350655,533545,1,1,10,37.1,15.6,19.9,1.056
350656,524505,0,1,1,19.2,3.7,14.2,0.092
350656,533546,1,1,10,37,15,20,1.11
350657,524506,0,1,1,19.2,3.8,14.1,0.088
350657,533547,1,1,10,37.3,15.8,20,1.062
350664,524515,0,1,1,10.5,2.7,26.4,0.404
350737,524641,0,1,1,25.6,29.7,29.1,3.066
350738,524642,0,1,1,29.2,29.5,25.7,3.088
350762,524669,0,1,1,49,6.9,28.1,2.61
350762,580352,1,1,1,7,28,46,2.597
350768,524680,0,1,1,33.3,9.3,42.3,2.576
350768,548333,1,1,5,47,35,44,13.86
351648,525563,0,1,1,26,8,16,0.546
351650,525565,0,1,1,25.2,15.5,18.5,0.898
351650,704389,1,1,4,37.5,32.5,27.5,4.14
351653,525568,0,1,1,33.5,5.3,16.3,1.044
351656,525571,0,1,1,18.7,25.9,29.2,1.734
351659,525574,0,1,1,18.7,26.1,28.4,1.818
351662,525577,0,1,1,19,11,9,0.2
351845,525806,0,1,1,10.1,6.9,50.4,1.616
351853,525814,0,1,1,5,3,15.1,0.05
351853,718042,1,1,6,14,18,13,0.43
351853,577786,1,1,24,19,21,34,2.042
351854,525815,0,1,1,5,3,14.4,0.052
351854,577787,1,1,24,19,21,34,2.001
351855,525816,0,1,1,3.9,17.3,6.7,0.054
351855,577788,1,1,6,14.4,18.9,13,0.45
351856,525817,0,1,1,14.4,2.9,5.2,0.038
351856,551466,1,1,6,11.5,16.8,12.5,0.29
351857,525818,0,1,1,14.5,2.9,5.1,0.042
351857,548791,1,1,6,16,19,7,0.28
351857,574190,1,1,24,26,20,16,1.31
351858,525819,0,1,1,15.4,3,5.1,0.04
351858,548729,1,1,6,11.8,16.9,13,0.288
351859,525820,0,1,1,5.1,2.9,14.7,0.044
351859,547284,1,1,24,26,20,16,1.34
351860,525821,0,1,1,53,3.3,15.8,0.05
351860,548695,1,1,6,53,17.9,20.1,0.36
351861,525822,0,1,1,16.3,3,5.2,0.048
351861,577791,1,1,24,20.3,16.5,26,1.384
351862,525823,0,1,1,19.8,3.3,6.3,0.052
351862,545732,1,1,24,23.5,20.6,21,1.714
351863,525824,0,1,1,6.9,4.2,17.2,0.05
351863,548627,1,1,6,11.1,18.1,10.7,0.37
351869,525830,0,1,1,20.3,5.3,15.2,0.238
351869,534991,1,1,4,21.4,22.5,16.3,1.12
351870,525831,0,1,1,15.1,5.3,20.3,0.238
351870,534988,1,1,4,22,22,17,1.07
351871,525832,0,1,1,13.3,4.9,19.4,0.23
351871,534989,1,1,4,15.3,31.6,20.5,1.056
351872,525833,0,1,1,20.2,5.2,15.2,0.236
351872,534993,1,1,4,21.4,22.6,16.6,1.128
351873,525834,0,1,1,20.3,5.3,15.3,0.222
351873,544324,1,1,4,22,22.1,16.7,1.056
351874,525835,0,1,1,20.2,5.4,15.2,0.226
351874,544566,1,1,4,21.8,22,16.6,1.062
351875,525836,0,1,1,13.2,4.8,20.2,0.216
351875,544569,1,1,4,22,22,17,1.08
351876,525837,0,1,1,13.2,4.9,19.9,0.218
351876,554704,1,1,4,22,22,17,1.06
351889,525850,0,1,1,8.8,4.6,27.2,0.232
351889,551465,1,1,10,16.9,9.1,32.1,1.224
351981,525989,0,1,1,20.2,4.6,11.2,0.288
351982,525990,0,1,1,11.2,4.6,20.4,0.216
351983,525991,0,1,1,13.3,6.2,21.4,0.698
351984,525992,0,1,1,25.8,6.4,19.1,1.388
351985,525993,0,1,1,13.2,4,20.8,0.398
351986,525994,0,1,1,10.2,4.4,13.3,0.162
351988,525996,0,1,1,10.6,6.2,14.9,0.2
352008,526035,0,1,1,17.1,11.9,11.9,0.628
352008,542244,1,1,10,61,13.8,36.1,6.986
352021,526048,0,1,1,12.2,2.4,7.1,0.028
352021,576178,1,1,10,21.5,16,13.5,0.34
352021,560129,1,1,80,45,34,29,3.37
352030,526067,0,2,1,86,85,103,60
352088,526161,0,1,1,22.8,1.9,11.9,0.036
352113,526191,0,1,1,9.4,20.8,23,1.154
352113,532823,1,1,4,38.9,22.6,24.1,4.984
352473,526754,0,1,1,17,4,9,0.208
352474,526755,0,1,1,9.1,4.3,17.4,0.216
352476,526757,0,1,1,9.5,4.2,24,0.308
352477,526758,0,1,1,24,31.6,9.3,0.31
352480,526761,0,1,1,11.2,5.8,16.5,0.15
352481,526762,0,1,1,28.8,5.9,8.8,0.296
352662,526986,0,1,1,16,1.3,9.6,0.02
352662,551253,1,1,80,44.3,20.6,31.9,2.244
352684,527008,0,1,1,13.3,9.3,19.4,0.656
352684,544941,1,1,24,43,37,36,15.15
352704,527028,0,1,1,15.2,4.4,21,0.206
352704,587811,1,1,60,32,44,64.5,15.4
352725,527058,0,1,1,23.3,2.3,14,0.088
352725,532808,1,1,10,30,15,20,1.6
352965,527400,0,1,1,21.6,9.4,17,0.316
352965,545253,1,1,40,69,46,48,7.8
357235,531759,0,1,1,5,1.7,48.6,0.2
357279,531823,0,1,1,10.4,0.4,12.5,0.016
357308,531883,0,2,1,41,37,45,7.2
357314,531889,0,2,1,43.2,48,23.8,4.656
357314,927217,2,2,40,120,200,100,200
357317,531892,0,2,1,54,49,27,6.2
357317,606707,2,3,32,120,230,100,213
357318,531893,0,2,1,54,50,27,6.8
357367,531965,0,1,1,19.5,6.3,22.3,0.152
357380,531978,0,1,1,16,17,12,0.49
357391,531992,0,1,1,10.1,3.9,10.1,0.076
357392,531993,0,1,1,10.1,3.8,10.1,0.08
357393,531994,0,1,1,10.2,3.9,10,0.056
357394,531995,0,1,1,10.1,3.9,10.3,0.064
357445,532074,0,1,1,10.2,1.2,4.4,0.12
357445,550870,1,1,32,23.6,5.4,20.5,3.876
357445,696795,1,1,96,25,17,21,11.93
357446,532075,0,1,1,5,1.6,14,0.236
357446,550867,1,1,16,23.9,6.9,16.7,3.884
357446,696773,1,1,48,35,15,24.5,15.95
357584,532235,0,2,1,62,62,48,23
357586,532237,0,1,1,19.1,11.6,17.8,0.778
357586,544523,1,1,10,68.5,25,39.8,9.936
357682,532340,0,1,1,7,2,4,0.026
357683,532341,0,1,1,5.5,14,5.5,0.266
357688,532349,0,1,1,16.5,8.4,24.5,0.676
357688,561644,1,1,12,27,35,51,10.23
357717,532389,0,1,1,17.3,6.7,15.5,0.452
357717,726547,1,1,30,44.5,28.5,35,11.39
357718,532390,0,1,1,17.1,4.4,15.4,0.282
357718,547894,1,1,40,46,36,36,9.92
357775,532466,0,1,1,30.7,17.3,9.2,0.684
357775,533588,1,1,8,49,41,38,9.1
358104,532831,0,1,1,60.9,8.4,53.2,6.714
358135,532864,0,1,1,16.8,2.7,5.1,0.04
358135,577785,1,1,24,20.5,16.2,26,1.549
358155,532885,0,1,1,11,12.7,38.4,0.928
358156,532886,0,1,1,11.2,12.7,38.4,0.894
358156,598798,2,1,168,120,115,80,153.72
358157,532887,0,1,1,11.1,12.6,38.5,0.898
358157,595704,2,1,168,120,115,80,153.72
358158,532888,0,1,1,13.9,12.7,38.5,0.9
358158,595719,2,1,168,120,114,80,153.72
358168,532901,0,1,1,15.6,6.9,17.4,0.422
358207,532946,0,1,1,12.6,31.9,30.7,1.716
358207,534235,1,1,3,39.2,32.5,32.1,5.464
358211,532950,0,1,1,7,7.9,7.1,0.33
358211,535712,1,1,5,36.8,8.8,7.8,1.444
358318,533069,0,1,1,32.5,6,27,0.31
358336,533087,0,1,1,32.5,6,27,0.36
358337,533088,0,1,1,26.8,6.5,32.8,0.448
358751,533502,0,2,1,100,60,42,101.5
358752,533503,0,2,1,100,60,42,101.5
358754,533505,0,2,1,96,61,33,63.6
358760,533511,0,2,1,101,47,61,135
358761,533512,0,2,1,97,44,60,104.2
358785,533539,0,1,1,15.8,4.3,26,0.424
358947,533785,0,1,1,12.9,13.7,33.9,0.826
358948,533786,0,1,1,17.8,6.9,17.9,0.184
358955,533793,0,1,1,12.3,13.7,33.9,0.908
358956,533794,0,1,1,14.7,20,37.9,1.176
359013,533864,0,1,1,13.6,4.7,13.2,0.238
359014,533865,0,1,1,34.2,12,16.4,1.584
359019,533870,0,1,1,12,1.7,20.6,0.052
359020,533871,0,1,1,12.9,2.1,8,0.04
359022,533873,0,1,1,7,7.6,43.2,0.744
359026,533877,0,1,1,8.1,2.4,12.8,0.056
359027,533878,0,1,1,20.6,3.1,11.9,0.084
359031,533882,0,1,1,8.9,1.5,7.1,0.044
359032,533883,0,1,1,7.1,1.9,9.1,0.04
359033,533884,0,1,1,8.9,1.6,7.2,0.032
359034,533885,0,1,1,7.6,1.5,9,0.032
359035,533886,0,1,1,7.1,1.5,9,0.034
359038,533889,0,1,1,7.1,1.7,8.8,0.036
359040,533891,0,1,1,8.9,1.5,7.2,0.036
359045,533896,0,1,1,1.2,1.5,6.8,0.026
359045,535034,1,1,20,32,4,20,0.6
359130,533992,0,1,1,19.5,6.9,25.6,0.636
359130,544948,1,1,20,53.5,41.7,37,13.272
359131,533993,0,1,1,17.9,4.4,13.4,0.196
359131,544506,1,1,40,44.2,29,38.8,8.398
359132,533994,0,1,1,13.1,4.5,18,0.186
359132,560905,1,1,40,44.5,29.3,39.2,8.162
359209,534078,0,1,1,36,11,30,2.32
359209,601733,2,1,54,120,113,80,125.82
359277,534150,0,1,1,15.3,5.5,15.8,0.44
359402,534286,0,1,1,38.6,17.8,50.8,11.562
359402,910129,2,2,20,120,101.5,80,274
359500,534419,0,1,1,13.2,28.5,29.3,3.692
359500,534952,1,1,6,60,31,41,22.98
359552,534477,0,1,1,5.5,1.5,15.1,0.03
359552,534804,1,1,25,22.2,18.6,8,0.806
359685,534622,0,1,1,7,8.7,7.1,0.286
359688,534631,0,1,1,7.3,7.8,7.3,0.178
359857,534833,0,1,1,14.7,9.8,12.9,0.258
359857,583184,1,1,20,29.2,38.2,51,8.9
359894,534871,0,1,1,28.2,6.9,22.8,0.896
359894,543961,1,1,12,58,23,47,12.69
359894,897689,2,2,336,120,130,80,193
360243,535306,0,2,1,86,34,48,15
360315,535390,0,1,1,15,2,15,0.12
360315,536998,1,1,10,25,20,20,1.48
360624,535724,0,1,1,56,25,51,15.96
360639,535739,0,1,1,23.8,8.9,17.2,0.684
360639,580357,1,1,20,51,36,44,17
360653,535756,0,1,1,6.8,2.8,17.6,0.088
360680,535786,0,1,1,51.1,12.6,40.5,1.28
360681,535787,0,1,1,8.5,2.1,4.9,0.022
360759,535923,0,1,1,34.4,13,16.7,0.794
360759,536689,1,1,4,35.7,26.7,34.6,3.44
360760,535924,0,1,1,16.4,12.3,34.4,0.728
360760,536688,1,1,4,36,27,35,3.45
360761,535925,0,1,1,16.7,12.8,34.1,0.786
360761,536687,1,1,4,36,27,35,3.45
360762,535926,0,1,1,17.1,12.8,34.2,0.726
360762,536686,1,1,4,34.7,26.7,35.6,3.352
360794,535961,0,1,1,78.7,25.7,14.1,1.12
360831,536042,0,1,1,11.3,0.9,10.1,0.016
360849,536064,0,1,1,14.4,3.6,19.6,0.106
360849,536091,1,1,100,46,42,40,9
360850,536065,0,1,1,15.9,3.4,15,0.078
360850,536090,1,1,100,46,31,32,11
360851,536066,0,1,1,17.3,3.6,22.6,0.134
360851,536092,1,1,100,53,43,47,13
361815,537152,0,1,1,29.3,4,17.1,0.22
361816,537153,0,1,1,15.5,3.9,21.6,0.208
361848,537185,0,1,1,16.6,4.6,24.6,0.324
361868,537205,0,1,1,20.8,4.5,27.9,0.428
361869,537206,0,1,1,21.1,4.5,27.7,0.434
361986,537410,0,1,1,13.3,7.5,13.8,0.258
361986,550717,1,1,20,42.9,26.5,31.6,5.536
362059,537486,0,1,1,21.1,4,13.9,0.158
362059,724430,1,1,40,44,41.5,30.5,7.2
362233,537741,0,2,1,173,106,78,135
362237,537745,0,2,1,113,96,78,77.5
362300,537817,0,1,1,12.3,13.6,34.2,0.86
362300,699884,1,1,8,51,27,37,8.11
362301,537818,0,1,1,13.6,12.3,34.2,0.706
362321,537839,0,1,1,9.3,19.4,15.8,0.378
362321,700009,1,1,20,49.2,33.6,34,8.244
362331,537850,0,1,1,46.1,4.2,15.9,0.46
362331,538036,1,1,20,66.1,49.6,45.5,9.774
362333,537852,0,1,1,46.4,2.9,16.3,0.484
362333,538033,1,1,20,48.5,34.8,29.8,10.274
362334,537853,0,1,1,46.4,3.3,15.9,0.454
362334,538040,1,1,20,47,34,28,9.87
362336,537855,0,1,1,46.6,3.3,16.8,0.52
362336,538034,1,1,20,49.7,35.9,32.9,10.956
362418,537998,0,1,1,9.4,3.8,13.3,0.098
362418,561638,1,1,72,32,41,51,7.79
362423,538003,0,1,1,7.1,3.4,14.9,0.074
362493,538090,0,1,1,44.7,11.4,37.5,0.662
362589,538261,0,1,1,5.5,1.4,7.1,0.02
362596,538274,0,1,1,14.1,2.2,12.3,0.124
362596,580363,1,1,20,17,36,38,2.7
362598,538276,0,1,1,6,2,4,0.02
362598,580361,1,1,50,11,23,41,1
362605,538291,0,2,1,202,6,5,0.86
362606,538292,0,2,1,202,6,7,1.1
362607,538293,0,2,1,202,7,9,1.42
362680,538532,0,1,1,7.9,2.4,13.1,0.126
362680,538896,1,1,10,15,9,9,1.13
362681,538533,0,1,1,5,4,8.9,0.02
362690,538542,0,1,1,11.9,1.2,8.3,0.054
362690,538897,1,1,12,12.9,13.6,8.6,0.716
362750,538606,0,1,1,11.9,1.6,8.3,0.128
362750,538898,1,1,10,14.8,13.7,9.1,1.314
362797,538655,0,1,1,27,0.8,43.2,0.166
362798,538656,0,1,1,43.1,1.2,26.9,0.184
362984,538928,0,1,1,14.4,7,18.9,0.18
362984,574092,1,1,56,59.2,29.3,49.5,10.24
362985,538929,0,1,1,18.9,7.1,14.7,0.152
362985,574093,1,1,56,59.2,29.3,49.5,9.06
363007,538951,0,1,1,14.5,7.2,19.1,0.198
363007,574422,1,1,56,59.2,29.3,49.5,11.7
363009,538953,0,1,1,14.6,7,19,0.176
363009,574424,1,1,56,59.2,29.3,49.5,10.56
363029,538973,0,1,1,15.8,1.7,20.3,0.028
363029,574867,1,1,96,39.9,16.7,59.5,4.07
363031,538975,0,1,1,18.2,4.4,9.5,0.096
363031,574869,1,1,36,45.6,17.8,68,5.6
363034,538978,0,1,1,13.5,4.8,14.6,0.296
363034,574872,1,1,32,59.5,16.7,39.9,9.32
363035,538979,0,1,1,13.5,4.9,14.6,0.298
363035,574873,1,1,32,16.7,39.9,59.5,9.3
363036,538980,0,1,1,13.4,4.9,14.4,0.296
363036,574874,1,1,32,16.7,59.5,39.9,9.6
363037,538981,0,1,1,13.4,4.8,14.6,0.3
363050,538994,0,1,1,14.2,7,19.1,0.438
363050,574883,1,1,32,59,31.6,39.3,17.76
363051,538995,0,1,1,19,7,15,0.46
363051,574884,1,1,32,59,31.6,39.3,17.76
363053,538997,0,1,1,19,7,14,0.44
363053,574886,1,1,32,39.9,31.6,60,15.87
363055,538999,0,1,1,14.2,7.1,18.8,0.42
363055,574888,1,1,32,39.9,31.6,60,15.87
363087,539031,0,1,1,16.9,3.2,7.6,0.04
363087,574913,1,1,120,48,38,24,8.44
363098,539042,0,1,1,12.3,2.7,10.5,0.036
363098,574919,1,1,225,68,18,45,8.4
363099,539043,0,1,1,12.4,2.2,12.9,0.026
363099,574920,1,1,225,68,17,45,8.36
363110,539054,0,1,1,20,1,8,0.02
363111,539055,0,1,1,12.9,3.1,13.5,0.012
363114,539058,0,1,1,9.8,1.1,18.1,0.014
363125,539069,0,1,1,12.7,2.8,24,0.034
363127,539071,0,1,1,12.5,1.5,21.4,0.03
363128,539072,0,1,1,9.8,1.5,18.1,0.008
363129,539073,0,1,1,12.3,2.5,15.1,0.032
363146,539090,0,1,1,16,5.5,9.6,0.04
363147,539091,0,1,1,14,5.6,6.5,0.018
363162,539106,0,1,1,16.3,5.2,14.9,0.016
363191,539135,0,1,1,18,6,12.5,0.022
363282,539230,0,1,1,28.8,13.8,23.9,1.624
363282,727230,1,1,3,42.3,30.4,25.6,5.278
363323,539279,0,1,1,13.3,2.3,8.8,0.024
363323,709533,1,1,70,24,21,19,1.905
363323,768668,1,1,280,51.5,24,41,8.558
363344,539324,0,1,1,41,6,21,0.521
363413,539413,0,1,1,12.5,9.7,17.2,0.474
363742,539761,0,1,1,16.6,12.9,34.4,0.778
363742,543227,1,1,4,35,27,35,3.45
363743,539762,0,1,1,34.3,12.9,16.8,0.758
363743,543234,1,1,4,36,27,35,3.28
363744,539763,0,1,1,16.8,12.5,34.6,0.704
363744,543224,1,1,4,36,27,35,3.37
363745,539764,0,1,1,16.5,13.1,34.6,0.706
363745,543226,1,1,4,36,27,35,3.34
363746,539765,0,1,1,34.2,16.6,12.9,0.86
363746,543233,1,1,4,35.9,26.7,35,3.86
363747,539766,0,1,1,34.2,12.7,16.7,0.858
363747,543229,1,1,4,34.7,26.8,35.3,3.47
363748,539767,0,1,1,16.9,12.6,34.4,0.85
363748,543228,1,1,4,36,27,35,3.57
363749,539768,0,1,1,16.4,12.7,34.5,0.772
363749,543225,1,1,4,36,27,35,3.66
363752,539771,0,1,1,16.7,12.3,35,0.768
363752,543223,1,1,4,36,27,35,3.64
363753,539772,0,1,1,16.6,12.6,34.6,0.786
363753,543230,1,1,4,36,27,35,3.6
363754,539773,0,1,1,16.5,12.4,34.5,0.754
363754,543232,1,1,4,36,27,35,3.62
363755,539774,0,1,1,16.6,12.5,34,0.766
363755,543231,1,1,4,36,27,35,3.66
363757,539776,0,1,1,45.6,22.9,42.6,2.644
363758,539777,0,1,1,46.8,17.4,44.4,1.612
363759,539778,0,1,1,32.2,13,38.7,1.094
363849,539883,0,1,1,24.5,30,18,0.06
366060,542094,0,1,1,8.4,12.9,13.9,0.502
366060,542305,1,1,10,32.1,13.2,27.2,5.268
366141,542216,0,1,1,26.8,7.6,17,0.454
366141,554432,1,1,20,39,57,35,9.83
366256,542370,0,1,1,30,3.3,21.5,1.29
366301,542428,0,1,1,14,3.3,13,0.078
366301,543962,1,1,60,40.8,33.4,30.2,5.482
366303,542430,0,1,1,15.9,9.2,10.5,0.212
366303,544601,1,1,20,57.8,21,33.9,5.064
366303,910107,2,2,480,120,135,80,126.5
367089,543248,0,1,1,41.2,26.4,31,6.564
367089,545423,2,3,81,124,248,100,566
367168,543372,0,1,1,18.2,4.9,19.6,0.32
367168,606438,1,1,30,56.4,22.9,48.8,10.59
367231,543473,0,1,1,12.9,3.9,12.7,0.108
367231,544472,1,1,54,39.7,31.5,22,6.038
367232,543474,0,1,1,12.8,3,12.6,0.064
367232,544469,1,1,72,39,31,22,5.14
367233,543475,0,1,1,12.6,3,12.9,0.066
367233,544470,1,1,72,39,31,22,5.14
367234,543476,0,1,1,12.8,3,12.7,0.064
367234,544473,1,1,72,39,31,22,5.14
367235,543477,0,1,1,13.2,16,13.2,0.392
367235,584515,1,1,24,28.3,39.1,52.8,8.8
367236,543478,0,1,1,12.7,4.1,13,0.162
367236,584516,1,1,36,21.8,32.1,39.9,6.47
367237,543479,0,1,1,12.7,3.2,13,0.092
367237,548337,1,1,48,40,31,22,5.1
367238,543480,0,1,1,12.7,3.1,13,0.09
367238,548340,1,1,48,39,31,2,5.1
367239,543481,0,1,1,12.9,3.1,12.8,0.092
367239,548335,1,1,48,39,31,22,5.1
367240,543482,0,1,1,13.1,15.7,13.2,0.544
367240,584517,1,1,24,28.3,39.1,52.8,10.1
367503,543768,0,1,1,14.5,16,11,0.35
367509,543774,0,1,1,14.5,13.4,15.9,0.428
367516,543781,0,2,1,63,28,44,10.4
367557,543826,0,1,1,17.5,7,21.8,0.196
367557,547105,1,1,4,28,19,23,1
367596,543874,0,1,1,28.3,4.8,22.5,0.414
367681,543983,0,1,1,11,6.3,31.9,0.336
367738,544073,0,1,1,10.1,3.9,10.2,0.054
367772,544115,0,1,1,37.8,20.4,30.1,0.736
367774,544117,0,1,1,27.7,14.9,39.3,1.888
367775,544118,0,1,1,37.8,19.8,15.1,0.756
367776,544119,0,1,1,14.8,20.4,38.3,0.708
367778,544121,0,1,1,10.2,3.9,10,0.058
367794,544157,0,2,1,27,38,30,5.2
367802,544169,0,1,1,5.9,7.6,6,0.12
367802,548348,1,1,60,30,24,26,8.98
367830,544199,0,1,1,25.6,1.9,16.2,0.056
367845,544216,0,1,1,33,10,24,1.91
367845,544657,1,1,5,53,26,35,9.99
367857,544231,0,1,1,49.5,6,14,0.722
367857,554888,1,1,4,50.9,17.3,24.5,3.366
367858,544232,0,1,1,49.8,5.6,14.2,0.8
367858,554887,1,1,4,50,17,24,3.59
367862,544236,0,1,1,10.7,8.9,13.4,0.206
367862,557560,1,1,4,23,16,19,1.02
367863,544237,0,1,1,10.7,8.9,13.4,0.244
367863,557559,1,1,4,23,16,19,1.18
367864,544238,0,1,1,49.7,5.7,14.1,0.774
367864,554892,1,1,4,52,17.4,24,3.568
367865,544239,0,1,1,21.1,5.6,49.7,0.964
367865,554890,1,1,4,51,24,24,4.4
367866,544240,0,1,1,50,5.6,21.2,1.038
367866,554891,1,1,4,51,24,24,4.63
368025,544531,0,1,1,9.7,5.9,27.4,0.408
368078,544635,0,1,1,6.8,1.5,11.2,0.014
368081,544642,0,1,1,13,5.7,16.9,0.362
368081,561633,1,1,32,32,40,50,14.77
368085,544648,0,1,1,16.3,5.7,12.3,0.344
368085,561632,1,1,32,32,40,50,13.35
368133,544721,0,1,1,11.4,2.5,10.9,0.052
368133,626616,1,1,60,55,11,21,3.318
368135,544723,0,1,1,11.4,2.5,11.3,0.04
368137,544725,0,1,1,10.7,4.6,11.5,0.09
368137,554431,1,1,30,22.9,11.6,56.5,2.964
368138,544726,0,1,1,10.7,2.5,11.5,0.044
368138,703382,1,1,60,55,11.5,22.5,2.98
368139,544727,0,1,1,10.7,2.5,11.5,0.048
368139,703383,1,1,60,55,11.5,23,3.04
368140,544728,0,1,1,10.8,2.5,11.6,0.044
368140,620309,1,1,60,55,11.5,22.5,2.96
368307,544944,0,1,1,10.1,1.2,11.5,0.014
368307,568031,1,1,200,36.7,28.8,32.4,3.906
368308,544945,0,1,1,10,1.3,11.4,0.014
368308,875693,1,1,200,35.2,28.4,24,3.908
368396,545053,0,1,1,15.1,5.3,20.3,0.216
368396,547268,1,1,4,16.6,22.5,21.5,1.028
368397,545054,0,1,1,20.3,5.3,15.3,0.22
368397,547270,1,1,4,22,22.4,16.7,1.038
368398,545055,0,1,1,20.1,5.4,15.2,0.22
368398,547272,1,1,4,22.1,22.4,16.8,1.036
368399,545056,0,1,1,20.2,5.3,15.3,0.22
368399,548024,1,1,4,21.7,22.5,16.7,1.03
368400,545057,0,1,1,20.3,5.3,15.3,0.22
368400,548532,1,1,4,22,22.5,16.8,1.038
368401,545058,0,1,1,13.4,4.9,19.7,0.21
368401,548531,1,1,4,22,16,20,1.03
368462,545158,0,1,1,8.1,2.1,12.8,0.03
368463,545159,0,1,1,20.6,3.3,12,0.112
368612,545363,0,1,1,27.1,10.9,13.5,0.724
368612,547403,1,1,20,55,30,56,19.15
368617,545368,0,1,1,32,7.2,24.6,1.292
368617,547402,1,1,10,50,38,34,14.8
368619,545370,0,1,1,13.2,9.5,13.1,0.454
368619,547404,1,1,24,54.6,30.9,40.1,17.456
368631,545384,0,1,1,15.7,8.5,20.3,0.162
368631,557664,1,1,20,56,24,41,4.4
368632,545385,0,1,1,10.2,6.3,43.6,0.512
368632,581535,1,1,20,24.5,52,42,10.17
368633,545386,0,1,1,10.3,6.3,42.6,0.608
368633,571971,1,1,20,51.5,41,21,12.5
368651,545404,0,1,1,8,1.9,10.7,0.014
368659,545426,0,1,1,13.3,10.7,18.9,0.774
368659,547624,1,1,12,44,22,42,10.34
368677,545454,0,1,1,25,37.9,38.5,7.682
368677,545740,1,1,2,47.4,39.3,40.8,16.188
368890,545693,0,1,1,12.6,6,24.9,0.312
370158,547030,0,1,1,11.4,1.3,10.1,0.018
370192,547085,0,1,1,21.3,11.3,27.1,1.714
370194,547109,0,1,1,13,26.7,39.3,2.798
370263,547196,0,1,1,37.3,12.5,11.4,0.832
370263,603984,2,1,168,120,114,80,166
370293,547260,0,1,1,10.3,10.4,10.5,0.522
370293,569872,1,1,12,42,11,34,7.39
370307,547298,0,1,1,17.6,4.9,22,0.262
370307,574857,1,1,42,49.6,56.4,22.6,12.05
370308,547299,0,1,1,21.4,4.2,17.8,0.232
370308,574859,1,1,42,49.6,56.4,22.6,12.05
370310,547301,0,1,1,21,5.5,19,0.32
370310,574863,1,1,27,49.6,56.4,22.6,9.88
370310,909534,2,2,431,120,137,80,159
370312,547303,0,1,1,21.9,5.8,22.2,0.614
370312,574865,1,1,20,60,48.3,25.2,14
370323,547359,0,1,1,17.6,2.3,14.2,0.116
370323,777156,1,1,80,60,28,32,10.21
370326,547362,0,1,1,21.4,4.1,20.7,0.148
370338,547381,0,1,1,16,10.9,32.6,0.84
370338,549468,1,1,4,34.5,23.9,33.7,3.706
370339,547382,0,1,1,33.9,10.9,33,1.558
370339,549470,1,1,2,34,24,35,3.36
370343,547412,0,1,1,20.8,3.5,17.5,0.104
370346,547415,0,1,1,23.5,4.1,23.5,0.208
370469,547640,0,1,1,11.2,3.2,14.1,0.068
370469,577454,1,1,8,26,14.5,12,0.604
370470,547643,0,1,1,14,3.2,11.2,0.066
370470,577458,1,1,8,26,14.5,12,0.604
370471,547645,0,1,1,11.2,3.5,14.3,0.07
370471,577489,1,1,8,26.1,14.9,12.3,0.616
370472,547646,0,1,1,14.1,3.1,11.3,0.068
370472,577459,1,1,8,26,14.5,12,0.604
370473,547647,0,1,1,11.1,3.4,14.2,0.068
370473,577464,1,1,8,26,14.5,12,0.604
370476,547650,0,1,1,14.1,3.1,11,0.068
370476,577461,1,1,8,26,14.5,12,0.604
370477,547651,0,1,1,11.1,3.1,14.2,0.068
370477,577456,1,1,8,26,14.8,12,0.604
370478,547652,0,1,1,11.1,3.3,14.2,0.066
370478,577455,1,1,8,26,14.5,12,0.604
370479,547653,0,1,1,14.1,3.5,11.2,0.062
370479,577460,1,1,8,26.6,14.8,12.2,0.606
370541,547929,0,1,1,18,16,18,0.089
370705,548316,0,1,1,18.1,5.4,24.1,0.23
370705,574858,1,1,42,49.6,56.4,22.6,10.79
370706,548317,0,1,1,17.1,3.9,18.9,0.148
